Datatype|TransactionID|ProductID|ProductName|SoldPrice
TITM|CA-2018-132976|OFF-PA-10004470|"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"|18.176
TITM|CA-2018-132976|OFF-ST-10000876|Eldon Simplefile Box Office|59.712
TITM|CA-2018-132976|OFF-LA-10002043|Avery 489|24.84
TITM|US-2016-161991|OFF-BI-10004967|Round Ring Binders|2.08
TITM|US-2016-161991|TEC-PH-10001760|Bose SoundLink Bluetooth Speaker|1114.4
TITM|CA-2016-130890|FUR-TA-10002903|"Bevis Round Bullnose 29"" High Table Top"|1038.84
TITM|CA-2016-130883|OFF-PA-10000474|Easy-staple paper|141.76
TITM|CA-2016-130883|TEC-AC-10001956|Microsoft Arc Touch Mouse|239.8
TITM|CA-2016-130883|OFF-PA-10004100|Xerox 216|31.104
TITM|CA-2017-112697|OFF-BI-10000778|GBC VeloBinder Electric Binding Machine|254.058
TITM|CA-2017-112697|OFF-AP-10002684|Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection|194.528
TITM|CA-2017-112697|OFF-SU-10000646|Premier Automatic Letter Opener|961.48
TITM|CA-2017-110772|OFF-FA-10002983|Advantus SlideClip Paper Clips|19.096
TITM|CA-2017-110772|OFF-LA-10004689|Avery 512|18.496
TITM|CA-2017-110772|TEC-AC-10002001|Logitech Wireless Gaming Headset G930|255.984
TITM|CA-2017-110772|FUR-BO-10004709|Bush Westfield Collection Bookcases, Medium Cherry Finish|86.97
TITM|CA-2015-111451|FUR-FU-10004091|"Howard Miller 13"" Diameter Goldtone Round Wall Clock"|300.416
TITM|CA-2015-111451|FUR-CH-10001891|Global Deluxe Office Fabric Chairs|230.352
TITM|CA-2015-111451|FUR-FU-10002918|Eldon ClusterMat Chair Mat with Cordless Antistatic Protection|218.352
TITM|CA-2015-111451|OFF-BI-10004593|Ibico Laser Imprintable Binding System Covers|78.6
TITM|CA-2015-111451|OFF-FA-10004854|Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box|27.552
TITM|CA-2017-142545|OFF-PA-10002105|Xerox 223|32.4
TITM|CA-2017-142545|OFF-ST-10002756|"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"|1082.48
TITM|CA-2017-142545|OFF-PA-10004243|Xerox 1939|56.91
TITM|CA-2017-142545|FUR-FU-10001861|Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts|77.6
TITM|CA-2017-142545|OFF-BI-10002706|Avery Premier Heavy-Duty Binder with Round Locking Rings|14.28
TITM|US-2018-152380|FUR-TA-10002533|BPI Conference Tables|219.075
TITM|CA-2016-144253|FUR-FU-10002671|Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp|26.8
TITM|CA-2015-130960|OFF-AR-10003651|Newell 350|9.84
TITM|CA-2015-111003|OFF-BI-10001072|GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack|45.48
TITM|CA-2015-111003|OFF-AR-10002135|Boston Heavy-Duty Trimline Electric Pencil Sharpeners|289.2
TITM|CA-2018-126774|OFF-AR-10002804|Faber Castell Col-Erase Pencils|4.89
TITM|CA-2017-142902|FUR-FU-10001918|C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings|15.136
TITM|CA-2017-142902|FUR-CH-10004086|Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs|466.768
TITM|CA-2017-142902|FUR-FU-10001756|Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany|15.232
TITM|CA-2017-142902|OFF-LA-10000634|Avery 509|6.264
TITM|CA-2015-120887|FUR-FU-10001588|Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black|87.54
TITM|CA-2015-167850|TEC-PH-10002398|AT&T 1070 Corded Phone|178.384
TITM|CA-2015-167850|OFF-PA-10001937|Xerox 21|15.552
TITM|CA-2015-164259|OFF-AR-10003373|Boston School Pro Electric Pencil Sharpener, 1670|99.136
TITM|CA-2015-164973|FUR-CH-10002602|DMI Arturo Collection Mission-style Design Wood Chair|135.882
TITM|CA-2015-164973|TEC-MA-10002927|Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier|3991.98
TITM|CA-2015-164973|TEC-PH-10004093|Panasonic Kx-TS550|275.94
TITM|CA-2015-164973|TEC-AC-10000892|NETGEAR N750 Dual Band Wi-Fi Gigabit Router|360
TITM|CA-2015-164973|OFF-ST-10002974|Trav-L-File Heavy-Duty Shuttle II, Black|43.57
TITM|CA-2015-156601|OFF-FA-10000624|OIC Binder Clips|7.16
TITM|CA-2017-162138|OFF-BI-10004593|Ibico Laser Imprintable Binding System Covers|251.52
TITM|CA-2017-162138|TEC-AC-10001908|Logitech Wireless Headset h800|99.99
TITM|CA-2018-153339|FUR-FU-10001967|Telescoping Adjustable Floor Lamp|15.992
TITM|US-2017-141544|TEC-PH-10003645|Aastra 57i VoIP phone|290.898
TITM|US-2017-141544|OFF-ST-10000675|File Shuttle II and Handi-File, Black|54.224
TITM|US-2017-141544|FUR-CH-10003312|Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs|786.744
TITM|US-2017-141544|OFF-LA-10001074|Round Specialty Laser Printer Labels|100.24
TITM|US-2017-141544|OFF-BI-10001524|GBC Premium Transparent Covers with Diagonal Lined Pattern|37.764
TITM|US-2017-150147|TEC-PH-10004614|AT&T 841000 Phone|82.8
TITM|US-2017-150147|OFF-BI-10001153|Ibico Recycled Grain-Textured Covers|20.724
TITM|US-2017-150147|OFF-BI-10001982|Wilson Jones Custom Binder Spines & Labels|4.896
TITM|CA-2016-137946|OFF-BI-10001922|Storex Dura Pro Binders|4.752
TITM|CA-2016-137946|TEC-CO-10001449|Hewlett Packard LaserJet 3310 Copier|959.984
TITM|CA-2016-137946|OFF-BI-10004140|Avery Non-Stick Binders|14.368
TITM|CA-2015-129924|OFF-BI-10003314|Tuff Stuff Recycled Round Ring Binders|7.712
TITM|CA-2015-129924|FUR-TA-10004575|Hon 5100 Series Wood Tables|698.352
TITM|CA-2016-128167|OFF-FA-10000490|"OIC Binder Clips, Mini, 1/4"" Capacity, Black"|4.96
TITM|CA-2015-122336|OFF-AR-10000122|Newell 314|17.856
TITM|CA-2015-122336|OFF-BI-10003656|Fellowes PB200 Plastic Comb Binding Machine|509.97
TITM|CA-2015-122336|OFF-FA-10002780|Staples|30.992
TITM|CA-2015-122336|TEC-PH-10000702|"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"|71.928
TITM|US-2016-120712|OFF-ST-10000107|Fellowes Super Stor/Drawer|88.8
TITM|CA-2018-169901|TEC-PH-10002293|Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5|47.976
TITM|CA-2018-134306|OFF-AR-10004027|Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box|7.56
TITM|CA-2018-134306|OFF-PA-10000249|Easy-staple paper|24.56
TITM|CA-2018-134306|OFF-AR-10001374|BIC Brite Liner Highlighters, Chisel Tip|12.96
TITM|CA-2017-129714|TEC-AC-10000290|Sabrent 4-Port USB 2.0 Hub|6.79
TITM|CA-2017-129714|OFF-PA-10001970|Xerox 1881|24.56
TITM|CA-2017-129714|OFF-BI-10002160|Acco Hanging Data Binders|3.048
TITM|CA-2017-129714|OFF-PA-10001970|Xerox 1881|49.12
TITM|CA-2017-129714|OFF-BI-10004995|GBC DocuBind P400 Electric Binding System|4355.168
TITM|CA-2017-138520|FUR-BO-10002268|Sauder Barrister Bookcases|388.704
TITM|CA-2017-138520|OFF-EN-10001137|#10 Gummed Flap White Envelopes, 100/Box|8.26
TITM|CA-2017-138520|OFF-AR-10002399|Dixon Prang Watercolor Pencils, 10-Color Set with Brush|17.04
TITM|CA-2017-138520|OFF-PA-10002713|Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”|34.4
TITM|CA-2017-130001|OFF-PA-10002666|Southworth 25% Cotton Linen-Finish Paper & Envelopes|36.24
TITM|CA-2018-155698|OFF-AP-10001124|Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection|647.84
TITM|CA-2018-155698|OFF-LA-10001158|"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""|20.7
TITM|CA-2018-144904|OFF-LA-10001158|"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""|20.7
TITM|CA-2018-144904|FUR-CH-10000785|Global Ergonomic Managers Chair|488.646
TITM|CA-2018-144904|OFF-AR-10003732|Newell 333|5.56
TITM|CA-2018-144904|FUR-FU-10000023|Eldon Wave Desk Accessories|47.12
TITM|CA-2015-123344|OFF-ST-10001713|Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black|211.96
TITM|CA-2017-155516|OFF-BI-10002412|Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders|23.2
TITM|CA-2017-155516|OFF-SU-10001225|Staple remover|7.36
TITM|CA-2017-155516|OFF-ST-10002406|Pizazz Global Quick File|104.79
TITM|CA-2017-155516|FUR-BO-10002545|Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors|1043.92
TITM|CA-2018-104745|OFF-PA-10002036|Xerox 1930|25.92
TITM|CA-2018-104745|OFF-ST-10002205|File Shuttle I and Handi-File|53.424
TITM|US-2015-119137|OFF-BI-10001982|Wilson Jones Custom Binder Spines & Labels|8.16
TITM|US-2015-119137|TEC-AC-10003911|NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router|1023.936
TITM|US-2015-119137|OFF-AR-10000658|Newell 324|9.24
TITM|US-2015-119137|TEC-AC-10002076|Microsoft Natural Keyboard Elite|479.04
TITM|US-2017-134656|OFF-PA-10003039|Xerox 1960|99.136
TITM|US-2018-134481|FUR-TA-10004915|"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"|1488.424
TITM|CA-2016-130792|OFF-AP-10000696|Holmes Odor Grabber|8.652
TITM|CA-2016-130792|OFF-ST-10003327|Akro-Mils 12-Gallon Tote|23.832
TITM|CA-2016-130792|OFF-BI-10000309|"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"|12.176
TITM|CA-2017-134775|OFF-PA-10004734|Southworth Structures Collection|50.96
TITM|CA-2017-134775|OFF-BI-10002225|"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""|49.536
TITM|CA-2016-125395|TEC-AC-10004708|Sony 32GB Class 10 Micro SDHC R40 Memory Card|41.9
TITM|US-2016-168935|FUR-TA-10000617|Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal|375.4575
TITM|US-2016-168935|TEC-AC-10002335|Logitech Media Keyboard K200|83.976
TITM|CA-2016-122756|TEC-MA-10001681|Lexmark MarkNet N8150 Wireless Print Server|482.34
TITM|CA-2016-122756|FUR-FU-10001935|3M Hangers With Command Adhesive|2.96
TITM|CA-2015-115973|OFF-AR-10004757|Crayola Colored Pencils|2.624
TITM|CA-2018-101798|OFF-BI-10000050|Angle-D Binders with Locking Rings, Label Holders|23.36
TITM|CA-2018-101798|TEC-AC-10001998|Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired|39.98
TITM|US-2015-135972|TEC-PH-10003012|Nortel Meridian M3904 Professional Digital phone|246.384
TITM|US-2015-135972|TEC-CO-10002313|Canon PC1080F Personal Copier|1799.97
TITM|US-2015-134971|OFF-BI-10003982|Wilson Jones Century Plastic Molded Ring Binders|12.462
TITM|CA-2018-102946|OFF-BI-10004492|Tuf-Vin Binders|75.792
TITM|CA-2018-165603|OFF-ST-10000798|2300 Heavy-Duty Transfer File Systems by Perma|49.96
TITM|CA-2018-165603|OFF-PA-10002552|Xerox 1958|12.96
TITM|CA-2016-122259|OFF-SU-10002573|"Acme 10"" Easy Grip Assistive Scissors"|70.12
TITM|CA-2017-108987|OFF-ST-10001580|Super Decoflex Portable Personal File|35.952
TITM|CA-2017-108987|FUR-BO-10004834|Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish|2396.2656
TITM|CA-2017-108987|OFF-ST-10000934|"Contico 72""H Heavy-Duty Storage System"|131.136
TITM|CA-2017-108987|TEC-AC-10000158|Sony 64GB Class 10 Micro SDHC R40 Memory Card|57.584
TITM|CA-2015-113166|OFF-PA-10001947|Xerox 1974|9.568
TITM|CA-2015-155208|OFF-AR-10003478|Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack|39.072
TITM|CA-2018-117933|OFF-AP-10004249|Staple holder|35.91
TITM|CA-2018-117457|TEC-AC-10000158|Sony 64GB Class 10 Micro SDHC R40 Memory Card|179.95
TITM|CA-2018-117457|TEC-CO-10004115|Sharp AL-1530CS Digital Copier|1199.976
TITM|CA-2018-117457|OFF-PA-10003724|Wirebound Message Book, 4 per Page|27.15
TITM|CA-2018-117457|FUR-TA-10002041|Bevis Round Conference Table Top, X-Base|1004.024
TITM|CA-2018-117457|OFF-PA-10002893|"Wirebound Service Call Books, 5 1/2"" x 4"""|9.68
TITM|CA-2018-117457|OFF-LA-10003766|Self-Adhesive Removable Labels|28.35
TITM|CA-2018-117457|OFF-PA-10001970|Xerox 1908|55.98
TITM|CA-2018-117457|FUR-BO-10001972|O'Sullivan 4-Shelf Bookcase in Odessa Pine|1336.829
TITM|CA-2018-117457|FUR-CH-10003956|Novimex High-Tech Fabric Mesh Task Chair|113.568
TITM|CA-2018-142636|OFF-PA-10000157|Xerox 191|139.86
TITM|CA-2018-142636|FUR-CH-10001891|Global Deluxe Office Fabric Chairs|307.136
TITM|CA-2018-122105|OFF-AR-10004344|Bulldog Vacuum Base Pencil Sharpener|95.92
TITM|CA-2017-148796|FUR-CH-10004886|Bevis Steel Folding Chairs|383.8
TITM|CA-2018-154816|OFF-PA-10003845|Xerox 1987|5.78
TITM|CA-2018-110478|OFF-AR-10001573|American Pencil|9.32
TITM|CA-2018-110478|OFF-EN-10000483|White Envelopes, White Envelopes with Clear Poly Window|15.25
TITM|CA-2015-142048|TEC-AC-10004114|KeyTronic 6101 Series - Keyboard - Black|196.752
TITM|CA-2018-125388|FUR-FU-10004712|Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black|56.56
TITM|CA-2018-125388|OFF-ST-10000918|Crate-A-Files|32.7
TITM|CA-2018-155705|FUR-CH-10000015|Hon Multipurpose Stacking Arm Chairs|866.4
TITM|CA-2018-149160|FUR-FU-10003347|Coloredge Poster Frame|28.4
TITM|CA-2018-149160|OFF-BI-10001543|GBC VeloBinder Manual Binding System|287.92
TITM|CA-2015-101476|TEC-MA-10000029|Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner|69.99
TITM|CA-2018-152275|OFF-AR-10000369|Design Ebony Sketching Pencil|6.672
TITM|US-2017-123750|OFF-BI-10004584|GBC ProClick 150 Presentation Binding System|189.588
TITM|US-2017-123750|TEC-AC-10004659|Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB|408.744
TITM|US-2017-123750|TEC-AC-10004659|Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB|291.96
TITM|US-2017-123750|OFF-ST-10000617|Woodgrain Magazine Files by Perma|4.768
TITM|CA-2017-127369|OFF-ST-10003306|Letter Size Cart|714.3
TITM|US-2015-150574|OFF-BI-10000773|Insertable Tab Post Binder Dividers|4.812
TITM|US-2015-150574|TEC-AC-10002600|Belkin QODE FastFit Bluetooth Keyboard|247.8
TITM|CA-2017-147375|TEC-MA-10002937|Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner|1007.979
TITM|CA-2017-147375|OFF-PA-10001970|Xerox 1908|313.488
TITM|CA-2018-130043|OFF-PA-10002230|Xerox 1897|31.872
TITM|CA-2018-157252|FUR-CH-10003396|Global Deluxe Steno Chair|207.846
TITM|CA-2017-115756|FUR-FU-10000246|Aluminum Document Frame|12.22
TITM|CA-2017-115756|OFF-ST-10000060|Fellowes Bankers Box Staxonsteel Drawer File/Stacking System|194.94
TITM|CA-2017-115756|OFF-ST-10003058|Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays|70.95
TITM|CA-2017-115756|OFF-PA-10002222|"Xerox Color Copier Paper, 11"" x 17"", Ream"|91.36
TITM|CA-2017-115756|FUR-CH-10002372|Office Star - Ergonomically Designed Knee Chair|242.94
TITM|CA-2017-115756|OFF-LA-10001317|Avery 520|22.05
TITM|CA-2018-154214|FUR-FU-10000206|GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs|2.91
TITM|CA-2017-166674|OFF-AR-10000588|Newell 345|59.52
TITM|CA-2017-166674|OFF-ST-10001469|Fellowes Bankers Box Recycled Super Stor/Drawer|161.94
TITM|CA-2017-166674|OFF-AR-10001953|Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener|263.88
TITM|CA-2017-166674|OFF-AR-10003156|50 Colored Long Pencils|30.48
TITM|CA-2017-166674|OFF-AR-10004974|Newell 342|9.84
TITM|CA-2017-166674|TEC-PH-10002365|Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S|35.12
TITM|CA-2018-147277|FUR-TA-10001539|Chromcraft Rectangular Conference Tables|284.364
TITM|CA-2018-147277|OFF-ST-10000142|Deluxe Rollaway Locking File with Drawer|665.408
TITM|CA-2017-100153|TEC-AC-10001772|Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive|63.88
TITM|US-2015-110674|FUR-CH-10000225|Global Geo Office Task Chair, Gray|129.568
TITM|US-2017-157945|FUR-CH-10002331|Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms|747.558
TITM|US-2017-157945|OFF-EN-10001415|Staple envelope|8.928
TITM|CA-2016-109638|OFF-AP-10002472|3M Office Air Cleaner|103.92
TITM|CA-2016-109638|TEC-AC-10004571|Logitech G700s Rechargeable Gaming Mouse|899.91
TITM|CA-2016-109638|OFF-BI-10001098|Acco D-Ring Binder w/DublLock|51.312
TITM|CA-2017-109869|FUR-FU-10000023|Eldon Wave Desk Accessories|23.56
TITM|CA-2017-109869|FUR-TA-10001889|Bush Advantage Collection Racetrack Conference Table|1272.63
TITM|CA-2017-109869|OFF-BI-10000315|Poly Designer Cover & Back|28.485
TITM|CA-2017-109869|OFF-SU-10003505|Premier Electric Letter Opener|185.376
TITM|CA-2017-109869|OFF-AP-10002578|Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote|78.272
TITM|US-2016-101399|FUR-FU-10002918|Eldon ClusterMat Chair Mat with Cordless Antistatic Protection|254.744
TITM|CA-2018-154907|FUR-BO-10002824|Bush Mission Pointe Library|205.3328
TITM|US-2017-100419|OFF-BI-10002194|Cardinal Hold-It CD Pocket|4.788
TITM|CA-2016-154144|OFF-PA-10004071|Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box|55.48
TITM|CA-2015-144666|OFF-ST-10002743|SAFCO Boltless Steel Shelving|340.92
TITM|CA-2015-144666|FUR-BO-10001601|Sauder Mission Library with Doors, Fruitwood Finish|222.666
TITM|CA-2015-144666|TEC-PH-10002680|Samsung Galaxy Note 3|703.968
TITM|CA-2015-144666|OFF-ST-10001321|Decoflex Hanging Personal Folder File, Blue|92.52
TITM|CA-2015-144666|OFF-PA-10001509|"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""|62.65
TITM|CA-2015-144666|OFF-PA-10003465|Xerox 1912|94.85
TITM|CA-2017-103891|TEC-PH-10000149|Cisco SPA525G2 IP Phone - Wireless|95.76
TITM|CA-2017-152632|FUR-FU-10002671|Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp|40.2
TITM|CA-2017-100790|OFF-AR-10003045|Prang Colored Pencils|14.7
TITM|CA-2017-100790|OFF-ST-10000689|Fellowes Strictly Business Drawer File, Letter/Legal Size|704.25
TITM|CA-2015-134677|TEC-AC-10001445|Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink|9.09
TITM|CA-2015-127691|OFF-AR-10002053|Premium Writing Pencils, Soft, #2 by Central Association for the Blind|5.96
TITM|CA-2015-127691|TEC-AC-10002567|Logitech G602 Wireless Gaming Mouse|159.98
TITM|CA-2018-140963|OFF-LA-10003923|Alphabetical Labels for Top Tab Filing|29.6
TITM|CA-2018-140963|FUR-BO-10001337|O'Sullivan Living Dimensions 2-Shelf Bookcases|514.165
TITM|CA-2018-140963|TEC-PH-10001924|iHome FM Clock Radio with Lightning Dock|279.96
TITM|CA-2015-154627|TEC-PH-10001363|Apple iPhone 5S|2735.952
TITM|CA-2015-133753|TEC-PH-10000376|Square Credit Card Reader|7.992
TITM|CA-2015-133753|TEC-AC-10000303|Logitech M510 Wireless Mouse|63.984
TITM|CA-2015-133753|OFF-AR-10001953|Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener|70.368
TITM|CA-2015-113362|OFF-ST-10001809|Fellowes Officeware Wire Shelving|449.15
TITM|CA-2015-113362|OFF-EN-10003845|Colored Envelopes|11.07
TITM|CA-2017-169166|TEC-AC-10000991|Sony Micro Vault Click 8 GB USB 2.0 Flash Drive|93.98
TITM|US-2017-120929|FUR-TA-10001857|Balt Solid Wood Rectangular Table|189.882
TITM|CA-2016-134782|OFF-EN-10001434|Strathmore #10 Envelopes, Ultimate White|105.42
TITM|CA-2017-126158|OFF-BI-10002498|Clear Mylar Reinforcing Strips|119.616
TITM|CA-2017-126158|FUR-FU-10004864|"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"|255.76
TITM|CA-2017-126158|FUR-CH-10002602|DMI Arturo Collection Mission-style Design Wood Chair|241.568
TITM|CA-2017-126158|FUR-FU-10000073|Deflect-O Glasstique Clear Desk Accessories|69.3
TITM|US-2017-105578|OFF-BI-10001670|Vinyl Sectional Post Binders|22.62
TITM|US-2017-105578|OFF-BI-10001658|GBC Standard Therm-A-Bind Covers|14.952
TITM|US-2017-105578|FUR-CH-10001215|Global Troy Executive Leather Low-Back Tilter|801.568
TITM|US-2017-105578|OFF-BI-10000831|Storex Flexible Poly Binders with Double Pockets|2.376
TITM|US-2017-105578|OFF-PA-10000357|White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11|32.792
TITM|CA-2018-134978|OFF-BI-10003274|Avery Durable Slant Ring Binders, No Labels|15.92
TITM|CA-2016-145352|OFF-AR-10001662|Rogers Handheld Barrel Pencil Sharpener|2.74
TITM|CA-2016-145352|OFF-AR-10003856|Newell 344|8.34
TITM|CA-2016-145352|OFF-ST-10001228|Personal File Boxes with Fold-Down Carry Handle|46.74
TITM|CA-2016-145352|OFF-BI-10003527|Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind|6354.95
TITM|CA-2018-135307|FUR-FU-10001290|Executive Impressions Supervisor Wall Clock|126.3
TITM|CA-2018-135307|TEC-AC-10002399|SanDisk Cruzer 32 GB USB Flash Drive|38.04
TITM|CA-2017-106341|OFF-AR-10002053|Premium Writing Pencils, Soft, #2 by Central Association for the Blind|7.152
TITM|CA-2018-163405|OFF-AR-10003811|Newell 327|6.63
TITM|CA-2018-163405|OFF-AR-10001246|Newell 317|5.88
TITM|CA-2018-127432|TEC-CO-10003236|Canon Image Class D660 Copier|2999.95
TITM|CA-2018-127432|OFF-ST-10004507|Advantus Rolling Storage Box|51.45
TITM|CA-2018-127432|OFF-PA-10001667|Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)|11.96
TITM|CA-2018-127432|OFF-ST-10004459|Tennsco Single-Tier Lockers|1126.02
TITM|CA-2016-157812|TEC-AC-10000171|Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack|18.392
TITM|CA-2016-157812|OFF-ST-10000736|Carina Double Wide Media Storage Towers in Natural & Black|129.568
TITM|CA-2016-157812|OFF-BI-10000285|XtraLife ClearVue Slant-D Ring Binders by Cardinal|14.112
TITM|CA-2018-145142|FUR-TA-10001857|Balt Solid Wood Rectangular Table|210.98
TITM|US-2017-139486|TEC-PH-10003555|Motorola HK250 Universal Bluetooth Headset|55.176
TITM|US-2017-139486|TEC-AC-10003832|Imation 16GB Mini TravelDrive USB 2.0 Flash Drive|66.26
TITM|CA-2016-158792|OFF-FA-10002815|Staples|22.2
TITM|CA-2018-113558|FUR-CH-10003379|Global Commerce Series High-Back Swivel/Tilt Chairs|683.952
TITM|CA-2018-113558|FUR-FU-10001756|Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany|45.696
TITM|US-2016-138303|OFF-ST-10004963|Eldon Gobal File Keepers|36.336
TITM|US-2016-138303|OFF-SU-10002881|Martin Yale Chadless Opener Electric Letter Opener|666.248
TITM|US-2016-138303|OFF-EN-10001335|White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes|52.512
TITM|CA-2016-102848|FUR-CH-10000595|Safco Contoured Stacking Chairs|190.72
TITM|US-2018-129441|FUR-FU-10000448|Tenex Chairmats For Use With Carpeted Floors|47.94
TITM|CA-2017-168753|TEC-PH-10000984|Panasonic KX-TG9471B|979.95
TITM|CA-2017-168753|OFF-BI-10002557|Presstex Flexible Ring Binders|22.75
TITM|CA-2017-126613|OFF-ST-10001325|Sterilite Officeware Hinged File Box|16.768
TITM|US-2018-122637|OFF-BI-10002429|Premier Elliptical Ring Binder, Black|42.616
TITM|CA-2016-147851|OFF-BI-10004528|Cardinal Poly Pocket Divider Pockets for Ring Binders|10.752
